"","ES_ID","Comp_ID","Exp_ID","Study_ID","First_author","Year","J_abbr_name","animal","Strain","Dam_choice_diet","Dam_diet_start_exp_dPC","Dam_diet_end_exp_dPC","Dam_diet_lactation_incl","Litter_size_equalized","Offspr_crossfosterd","Offspr_sex","Offspr_diet_start_dPC","Offspr_diet_code","Dam_diet_code_exp","Dam_diet_code_contr","Dam_diet_duration","Dam_diet_contr_E","Dam_diet_contr_protE","Dam_diet_contr_carbE","Dam_diet_contr_fatE","Dam_diet_contr_PC","Dam_diet_contr_PNP","Dam_diet_contr_PNP_kcal","Dam_diet_contr_prot_pww","Dam_diet_contr_nonprot_pww","Dam_diet_exp_E","Dam_diet_exp_protE","Dam_diet_exp_carbE","Dam_diet_exp_fatE","Dam_diet_exp_PC","Dam_diet_exp_PNP","Dam_diet_exp_PNP_kcal","Dam_diet_exp_prot_pww","Dam_diet_exp_nonprot_pww","Offspr_diet_E","Offspr_diet_protE","Offspr_diet_carbE","Offspr_diet_fatE","Offspr_diet_PC","Offspr_diet_PNP","Offspr_diet_PNP_kcal","Offspr_diet_prot_pww","Offspr_diet_nonprot_pww","Bodyweight_mean_contr","Bodyweight_N_contr","Bodyweight_mean_exp","Bodyweight_N_exp","AbsIntake_mean_contr","AbsIntake_N_contr","AbsIntake_mean_exp","AbsIntake_N_exp","RelIntake_mean_contr","RelIntake_N_contr","RelIntake_mean_exp","RelIntake_N_exp","RelIntake2_mean_contr","RelIntake2_mean_exp","Bodyweight_SE_contr","Bodyweight_SE_exp","AbsIntake_SE_contr","AbsIntake_SE_exp","RelIntake_SE_contr","RelIntake_SE_exp","RelIntake2_SE_contr","RelIntake2_SE_exp","Intake_age_dPC","Intake_duration","TBodyweight_age_dPC","Offspr_data_source","Comments","Original_measur_units","Suppl_files","Bodyweight_SD_contr","Bodyweight_SD_exp","AbsIntake_SD_contr","AbsIntake_SD_exp","RelIntake_SD_contr","RelIntake_SD_exp","RelIntake2_SD_contr","RelIntake2_SD_exp","Bodyweight_Cd","Bodyweight_Cd_Var","Bodyweight_Hd","Bodyweight_Hd_Var","AbsIntake_Cd","AbsIntake_Cd_Var","AbsIntake_Hd","AbsIntake_Hd_Var","RelIntake_Cd","RelIntake_Cd_Var","RelIntake_Hd","RelIntake_Hd_Var","RelIntake2_Cd","RelIntake2_Cd_Var","RelIntake2_Hd","RelIntake2_Hd_Var","Exp_ID_sex","shared_control","within_exp_id","control_id","Bodyweight_N_total","AbsIntake_N_total","Bodyweight_Hd_Var_adj","RelIntake2_Hd_Var_adj","Bodyweight_Hd_Var_combined","RelIntake2_Hd_Var_combined","Z_TBodyweight_age_dPC","Z_Intake_age_dPC","Z_Dam_diet_start","Z_Dam_diet_end","Z_Dam_diet_duration","Z_Dam_diet_contr_E","Z_Dam_diet_exp_E","Z_Dam_diet_contr_PNP_kcal","Z_Dam_diet_exp_PNP_kcal","Z_Offspr_diet_E","Z_Offspr_diet_PNP_kcal","Z_Year","Dam_diet_diff_E","Dam_diet_diff_PNP_kcal","Z_Dam_diet_diff_E","Z_Dam_diet_diff_PNP_kcal","Offspr_diet_OB"
"28","ES200","Comp0864","Exp118","Study076","Couvreur",2011,"Plos ONE","rat","Wistar",0,-42,48,1,"yes","no","M",97,"contr_FR3","HF_FR3","contr_FR3",90,3.714,22.6,66.2,11.1,0.341,0.318,0.292275574112735,21,66.1,5.713,13,22.6,64.4,0.573,0.253,0.148803539111201,18.5,73.2,3.714,22.6,66.2,11.1,0.341,0.318,0.292275574112735,21,66.1,483,21,417,21,90.32,21,87.15,21,0.187,21,0.209,21,0.877,0.944,12,11,2.96,2.84,0.004,0.004,0.036,0.04,134,37,134,"Tab5","MCC vs. MCH; Experiment 2","kcal/g/day","calculations_MAME_FB_Comp0862to0867",54.9909083394701,50.4083326445142,13.5644240570693,13.0145149736746,0.0183303027798234,0.0183303027798234,0.16497272501841,0.183303027798234,-1.2512,0.1139,-1.2276,0.1096,-0.2385,0.0959,-0.234,0.0923,1.2002,0.1124,1.1776,0.1082,0.3842,0.097,0.377,0.0934,"Exp118_M",0,1,"Exp118_M_0_1",42,42,0.113178592380952,0.0969301071428571,0.114075617238095,0.0970147077380952,0.258842509960657,0.138188941899508,-0.583449302059555,1.10959804805858,0.943530348694833,0.566551828775446,1.31948264723999,0.032143987224615,-1.30764494201874,0.180063976315343,0.203634996934173,0.216234522846832,53.8233710285407,-49.087931975525,1.08016294236765,1.37835029433112,FALSE
"29","ES198","Comp0862","Exp117","Study076","Couvreur",2011,"Plos ONE","rat","Wistar",0,-42,50,1,"yes","no","M",50,"contr_FR3","pal_FR3","contr_FR3",92,3.714,22.6,66.2,11.1,0.341,0.318,0.292275574112735,21,66.1,3.919,14.6,70,15.4,0.208,0.19,0.170899312817448,14.3,75.3,3.714,22.6,66.2,11.1,0.341,0.318,0.292275574112735,21,66.1,453.9,20,449.36,20,87.2,16,83.2,16,0.1921,16,0.1852,16,0.887,0.852,17.07,19.76,4.82,6.86,0.0078,0.0129,0.059,0.08,92,28,92,"Tab2","CC vs. CP; Experiment 1","kcal/day","calculations_MAME_FB_Comp0862to0867",76.3393607518428,88.3694064707917,19.28,27.44,0.0312,0.0516,0.236,0.32,-0.055,0.1,-0.0539,0.0961,-0.1687,0.1254,-0.1644,0.1192,-0.1618,0.1254,-0.1577,0.1192,-0.1245,0.1252,-0.1213,0.119,"Exp117_M",0,1,"Exp117_M_0_1",40,32,0.100036315125,0.12522990140625,0.100038226447368,0.125245228166667,-0.402794797766689,-0.534394999093903,-0.583449302059555,1.29204081712278,1.01293397611944,0.566551828775446,-1.28691998529745,0.032143987224615,-0.840076643575289,0.180063976315343,0.203634996934173,0.216234522846832,5.51965535810447,-41.5280208288873,-1.99778045902057,0.985608327479038,FALSE
"30","ES262","Comp1239","Exp143","Study091","Gugusheff",2013,"J Dev Orig Health Disease","rat","Wistar",1,-35,22,0,"yes","yes","M",42,"contrSFAU1","JunkFoodAU1","contrSFAU1",57,3.65,21.9,65.8,12.3,0.333,0.308,0.280701754385965,20,65,5.055,8.2,54.2,37.6,0.152,0.116,0.0896744988143997,10.4,89.6,3.65,21.9,65.8,12.3,0.333,0.308,0.280701754385965,20,65,479.25,5,414.56,5,214.8,6,184.56,6,0.4482,5,0.4452,5,2.097,2.009,14.26,18.52,9.62,10.48,0.015,0.0156,0.113,0.145,92,50,85,"text p351, Fig2","males: C-C vs. JF-C at 10 weeks, before self-selection diet; no info on age at mating","g/g/day","",31.886329359147,41.4119789432961,23.5640913255742,25.6706525043677,0.0335410196624968,0.0348826604489967,0.252675681457476,0.32422985673747,-1.7504,0.5532,-1.581,0.4513,-1.2273,0.3961,-1.1329,0.3375,-0.0877,0.4004,-0.0792,0.3266,-0.3028,0.4046,-0.2735,0.3301,"Exp143_M",0,1,"Exp143_M_0_1",10,12,0.52497805,0.33645009375,0.5562225625,0.337073445833333,-0.513067682387913,-0.534394999093903,-0.311641595075987,-1.26215794977606,-0.201629503811134,0.42219651502218,0.363511113120905,-0.158763395462524,-2.55887357640468,0.077596173144631,0.0344188498592034,0.767513745928859,38.4931506849315,-68.0534597973701,0.103311578170861,2.36362096149393,FALSE
"31","ES263","Comp1240","Exp143","Study091","Gugusheff",2013,"J Dev Orig Health Disease","rat","Wistar",1,-35,22,0,"yes","yes","F",42,"contrSFAU1","JunkFoodAU1","contrSFAU1",57,3.65,21.9,65.8,12.3,0.333,0.308,0.280701754385965,20,65,5.055,8.2,54.2,37.6,0.152,0.116,0.0896744988143997,10.4,89.6,3.65,21.9,65.8,12.3,0.333,0.308,0.280701754385965,20,65,330.66,5,278.69,5,154.05,6,160.36,6,0.4659,5,0.5754,5,1.987,2.351,5.19,10.9,5.91,8.6,0.0163,0.0211,0.082,0.156,92,50,85,"text p351, Fig2","females: C-C vs. JF-C at 10 weeks, before self-selection diet; no info on age at mating","g/g/day","",11.6051928032239,24.3731409547477,14.4764843798486,21.0656117879353,0.0364479080332466,0.0471810343252456,0.183357574154983,0.348826604489967,-2.7226,0.7706,-2.4591,0.6287,0.3491,0.3384,0.3223,0.2884,2.5974,0.7373,2.346,0.6015,1.3063,0.4853,1.1799,0.3959,"Exp143_F",0,1,"Exp143_F_0_1",10,12,0.7023586405,0.391340167083333,0.777948300625,0.402941533833333,-0.513067682387913,-0.534394999093903,-0.311641595075987,-1.26215794977606,-0.201629503811134,0.42219651502218,0.363511113120905,-0.158763395462524,-2.55887357640468,0.077596173144631,0.0344188498592034,0.767513745928859,38.4931506849315,-68.0534597973701,0.103311578170861,2.36362096149393,FALSE
"32","ES295","Comp1348","Exp156","Study104","Jacobs",2014,"Physiol Behav","rat","Wistar",1,-70,0,0,"yes","no","FM",42,"CR1NutriLab_BR","CAF_BR","CR1NutriLab_BR",70,3.44,25.6,64,10.5,0.4,0.373,0.34375,22,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.44,25.6,64,10.5,0.4,0.373,0.34375,22,59,174.95,10,167.8,10,77.06,10,75.63,10,0.4404,10,0.4507,10,1.602,1.622,6.41,8.92,0.19,1.47,0.0162,0.0255,0.059,0.092,111,70,111,"Tab3","CON-CON vs. CAF-CON; ","g/day","calculations_MAME_FB_Comp1346_1348",20.2701998016793,28.2075167287019,0.600832755431992,4.64854816044752,0.0512288980947277,0.0806380803342937,0.186574381949934,0.290929544735491,-0.2911,0.2021,-0.2788,0.1854,-0.4315,0.2047,-0.4132,0.1877,0.1525,0.2006,0.146,0.184,0.0818,0.2002,0.0784,0.1836,"Exp156_FM",1,1,"Exp156_FM_1_SC",40,40,0.200971618,0.200076832,0.200971618,0.200076832,-0.103482682366223,-0.230130835311169,-1.67068012999383,-3.26902840948228,0.249494074448792,-0.0514693582307237,NA,0.881202306210834,NA,-0.258626306009267,0.956221802947087,1.04315335746987,NA,NA,NA,NA,FALSE
"33","ES294","Comp1347","Exp156","Study104","Jacobs",2014,"Physiol Behav","rat","Wistar",1,-70,42,1,"yes","no","FM",42,"CR1NutriLab_BR","CAF_BR","CR1NutriLab_BR",112,3.44,25.6,64,10.5,0.4,0.373,0.34375,22,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.44,25.6,64,10.5,0.4,0.373,0.34375,22,59,174.95,10,189.6,10,77.06,10,77.06,10,0.4404,10,0.4064,10,1.602,1.508,6.41,7.24,0.19,0.51,0.0162,0.0158,0.059,0.058,111,70,111,"Tab3","CON-CON vs. CAF-CAF; ","g/day","calculations_MAME_FB_Comp1346_1348",20.2701998016793,22.8948902596191,0.600832755431992,1.61276160668587,0.0512288980947277,0.0499639870306604,0.186574381949934,0.183412104289766,0.6775,0.2115,0.6489,0.194,0,0.2,0,0.1835,-0.6719,0.2113,-0.6435,0.1938,-0.5081,0.2065,-0.4866,0.1894,"Exp156_FM",1,2,"Exp156_FM_1_SC",40,40,0.205263390125,0.2029597445,0.205263390125,0.2029597445,-0.103482682366223,-0.230130835311169,-1.67068012999383,0.562269740865969,1.70697025036548,-0.0514693582307237,NA,0.881202306210834,NA,-0.258626306009267,0.956221802947087,1.04315335746987,NA,NA,NA,NA,FALSE
"34","ES308","Comp1459,Comp1460,Comp1461,Comp1462,Comp1463","Exp162","Study110","Mucellini",2014,"Brit J Nutr","rat","Wistar",1,-150,42,1,"","yes","M",37,"CR1NutriLab_BR","CAF_BR","CR1NutriLab_BR",192,3.44,25.6,64,10.5,0.4,0.373,0.34375,22,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.44,25.6,64,10.5,0.4,0.373,0.34375,22,59,71.556,16,75.314,21,16.958,16,17.85,21,0.237,16,0.237,21,0.6888,0.697,2.07078246081041,2.12406685393845,0.49120260585628,0.504876222454574,0.010492378186093,0.0105495023579314,0.0298328677803526,0.0304171004535278,126,70,126,"Fig2,3","CON-CON vs. CAF-CON; ","g/day","calculations_MAME_FB_Comp1459to1463",8.28312984324162,9.73369713931967,1.96481042342512,2.31363350598145,0.041969512744372,0.0483438930993357,0.11933147112141,0.139388665249367,0.4111,0.1124,0.4023,0.1076,0.4109,0.1124,0.402,0.1076,0,0.1101,0,0.1054,0.0625,0.1102,0.0612,0.1055,"Exp162_M",0,1,"Exp162_M_0_1",37,37,0.112306146132561,0.110169661673102,0.112431123190476,0.110172553904762,0.132816356107829,0.0100777150436205,-4.77705392409175,0.562269740865969,4.48311534734964,-0.0514693582307237,NA,0.881202306210834,NA,-0.258626306009267,0.956221802947087,1.04315335746987,NA,NA,NA,NA,FALSE
"35","ES293","Comp1346","Exp156","Study104","Jacobs",2014,"Physiol Behav","rat","Wistar",1,0,42,1,"yes","no","FM",42,"CR1NutriLab_BR","CAF_BR","CR1NutriLab_BR",42,3.44,25.6,64,10.5,0.4,0.373,0.34375,22,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.44,25.6,64,10.5,0.4,0.373,0.34375,22,59,174.95,10,174.8,10,77.06,10,74.75,10,0.4404,10,0.4276,10,1.602,1.555,6.41,8.09,0.19,1.05,0.0162,0.0207,0.059,0.075,111,70,111,"Tab3","CON-CON vs. CON-CAF; ","g/day","calculations_MAME_FB_Comp1346_1348",20.2701998016793,25.5828262707622,0.600832755431992,3.3203915431768,0.0512288980947277,0.0654591475654855,0.186574381949934,0.237170824512628,-0.0065,0.2,-0.0062,0.1835,-0.9681,0.2234,-0.9272,0.2049,-0.2178,0.2012,-0.2086,0.1845,-0.2203,0.2012,-0.211,0.1846,"Exp156_FM",1,3,"Exp156_FM_1_SC",40,40,0.2000004805,0.2005565125,0.2000004805,0.2005565125,-0.103482682366223,-0.230130835311169,1.04739693984185,0.562269740865969,-0.722156709495665,-0.0514693582307237,NA,0.881202306210834,NA,-0.258626306009267,0.956221802947087,1.04315335746987,NA,NA,NA,NA,FALSE
"36","ES184","Comp0812","Exp109","Study070","Oliveira",2011,"Lipids","rat","Wistar",0,1,43,1,"yes","no","F",43,"CR1Nuvital_BR","HLNuvital_BR","CR1Nuvital_BR",42,3.52,25,64.8,10.2,0.386,0.361,0.333333333333333,22,61,4.59,14.8,40.1,45.1,0.37,0.246,0.173913043478261,17,69,3.52,25,64.8,10.2,0.386,0.361,0.333333333333333,22,61,323.91,10,377.52,10,24.11,10,35.19,10,0.0744,10,0.0932,10,0.316,0.411,25.67,33.98,6.99,14.88,0.0208,0.0385,0.095,0.178,107,5,107,"Fig1","C vs. HL, body weight on day 113 ; no data on temperature and photperiod","g/g/day","calculations_MAME_FB_Comp0811to0812",81.1756675365223,107.454194892522,22.104320844577,47.0546915833055,0.0657753753315023,0.121747689916483,0.300416377715996,0.562885423509972,0.563,0.2079,0.5392,0.1907,0.3014,0.2023,0.2887,0.1855,0.1921,0.2009,0.184,0.1843,0.2106,0.2011,0.2017,0.1845,"Exp109_F",0,1,"Exp109_F_0_1",20,20,0.207268416,0.20101707225,0.208076017777778,0.201130080277778,-0.166495759292637,-0.294186448739113,1.08622661226808,0.65349112539807,-0.722156709495665,0.128974783960859,-0.312061475580268,0.709381885934366,-0.776303139385008,-0.130541552045877,0.803923923741262,0.216234522846832,30.3977272727273,-47.8260869565217,-0.412533936551893,1.31279668066911,FALSE
"37","ES110","Comp0503,Comp0505","Exp062","Study042","White",2009,"Am J Physiol Regul Integr Comp Physiol","rat","Long-Evans",0,-28,43,1,"yes","no","M",43,"D12450B","D12492","D12450B",71,3.847,20,70,10.1,0.285,0.268,0.249431633647288,19.2,71.6,5.241,20,20.1,59.9,0.996,0.428,0.249940376818507,26.2,61.2,3.847,20,70,10.1,0.285,0.268,0.249431633647288,19.2,71.6,269.8,15,296.92,15,82.72,15,103.095,15,0.36665,15,0.42795,15,1.3965,1.664,7.48888509726248,8.30277363294941,3.36607338006764,5.46630588240358,0.0144694505769915,0.0228089894559141,0.065364363379444,0.101950968607463,148,105,113,"Fig5B,A","LF vs. HF; no info on temperature, used body weight from week6","g/day","calculations_MAME_FB_Comp0503to0508",29.0043272633585,32.1565040077431,13.0367461431141,21.1709116478247,0.0560399411134594,0.0883388363065758,0.253155090804037,0.394854403546421,0.8857,0.1464,0.8617,0.1386,1.1589,0.1557,1.1276,0.1474,0.8287,0.1448,0.8063,0.1371,0.8065,0.1442,0.7847,0.1365,"Exp062_M",0,1,"Exp062_M_0_1",30,30,0.1457087815,0.1435959015,0.146592742083333,0.144328942083333,-0.0719761439030159,0.362383588897312,-0.0398338880924194,0.65349112539807,0.284195888161094,0.866540215168951,0.633740148601375,-0.674556543054397,0.832509991926165,0.393004879779478,-0.422768964957808,-0.335044700235196,36.2360280738238,0.203960966690519,-0.0405137062934412,-1.18239342454154,FALSE
"38","ES104","Comp0497","Exp056","Study040","Page",2009,"Am J Physiol Regul Integr Comp Physiol","rat","Sprague-Dawley",0,-30,43,1,"yes","no","M",43,"D12450B","D12451","D12450B",73,3.847,20,70,10.1,0.285,0.268,0.249431633647288,19.2,71.6,4.76,20.2,34.5,45.4,0.585,0.369,0.252631578947368,24,65,3.847,20,70,10.1,0.285,0.268,0.249431633647288,19.2,71.6,544,12,605,12,79.14,12,82.7,12,0.1455,12,0.1367,12,0.703,0.678,9.7,10.1,2.33,2.52,0.0034,0.0035,0.024,0.024,142,56,142,"Table2","Control chow vs. HF chow; no info on dame age","kcal/day","calculations_MAME_FB_Comp0497to0498",33.6017856668362,34.9874263128913,8.07135676327097,8.72953607014714,0.0117779454914684,0.0121243556529821,0.0831384387633061,0.0831384387633061,1.7783,0.2326,1.717,0.2168,0.4235,0.1704,0.4089,0.1589,-0.7363,0.178,-0.7109,0.1659,-0.3007,0.1686,-0.2903,0.1571,"Exp056_M",0,1,"Exp056_M_0_1",24,24,0.2280851875,0.168422376875,0.233668689393939,0.168581986893939,0.384868663813485,0.266300168755396,-0.117493232944867,0.65349112539807,0.353599515585699,0.866540215168951,-0.0650779485282265,-0.674556543054397,0.889458475237401,0.393004879779478,-0.422768964957808,-0.335044700235196,23.7327787886665,1.2828947368421,-0.837228681508395,-1.23844468794573,FALSE
"39","ES322","Comp1498","Exp170","Study118","Turdi",2013,"J Mol Cell Cardiol","mouse","FVB",0,2,42,1,"no","no","M",42,"D12450B","D12451","D12450B",40,3.847,20,70,10.1,0.285,0.268,0.249431633647288,19.2,71.6,4.76,20.2,34.5,45.4,0.585,0.369,0.252631578947368,24,65,3.847,20,70,10.1,0.285,0.268,0.249431633647288,19.2,71.6,26.7,14,29.1,14,14.64,14,16.36,14,0.5483,14,0.5621,14,1.246,1.306,0.8,1.3,1.19,0.31,0.0476,0.0273,0.108,0.063,162,120,162,"Tab2","MLPLvs. MHPL; diet codes from (Turdi, Hu,Ren 2013)","kcal/day","",2.99332590941915,4.86415460280612,4.45257229026099,1.15991378989992,0.17810289161044,0.102147246658929,0.404098997771586,0.235724415366758,0.5943,0.1492,0.577,0.1406,0.5287,0.1478,0.5133,0.1394,0.0951,0.143,0.0923,0.1348,0.1814,0.1434,0.1761,0.1352,"Exp170_M",0,1,"Exp170_M_0_1",28,28,0.148802303571429,0.143410914464286,0.149259623626374,0.14345351228022,0.699934048445554,0.586578235895116,1.1250562846943,0.562269740865969,-0.791560336920269,0.866540215168951,-0.0650779485282265,-0.674556543054397,0.889458475237401,0.393004879779478,-0.422768964957808,0.767513745928859,23.7327787886665,1.2828947368421,-0.837228681508395,-1.23844468794573,FALSE
"40","ES328","Comp1520,Comp1521,Comp1522,Comp1523,Comp1524,Comp1525,Comp1526,Comp1527,Comp1528,Comp1529,Comp1530,Comp1531,Comp1532,Comp1533,Comp1534,Comp1535,Comp1536","Exp174","Study120","Platt",2014,"J Dev Orig Health Disease","mouse","ICR",0,-28,35,1,"yes","no","M",35,"D12450B","D12492","D12450B",63,3.847,20,70,10.1,0.285,0.268,0.249431633647288,19.2,71.6,5.241,20,20.1,59.9,0.996,0.428,0.249940376818507,26.2,61.2,3.847,20,70,10.1,0.285,0.268,0.249431633647288,19.2,71.6,40.8276470588235,16,41.8488235294118,11,14.8505882352941,16,13.7447058823529,11,0.371358823529412,16,0.339005882352941,11,0.930588235294118,0.852411764705882,1.80218821240768,2.20167182466629,0.357474803719252,0.504270002373845,0.0167472210161778,0.0183732862346077,0.0427585560753291,0.0475827452661027,378,329,378,"raw_data","10MLard vs. 60MLard; lard-fed groups only (most common treatment)","g/day","calculations_MAME_FB_Comp1503to1536",7.20875284963071,7.30211935391524,1.42989921487701,1.67247439090567,0.066988884064711,0.0609372966059954,0.171034224301316,0.157814112542722,0.1409,0.1538,0.1367,0.1446,-0.7221,0.1631,-0.7002,0.1533,-0.5005,0.158,-0.4854,0.1486,-0.4713,0.1575,-0.457,0.1481,"Exp174_M",1,1,"Exp174_M_1_SC",42,42,0.153631553885281,0.155895388528139,0.153631553885281,0.155895388528139,4.1026402024719,4.04558136100409,-0.0398338880924194,-0.0762799508587397,0.00658137846267799,0.866540215168951,0.633740148601375,-0.674556543054397,0.832509991926165,0.393004879779478,-0.422768964957808,1.04315335746987,36.2360280738238,0.203960966690519,-0.0405137062934412,-1.18239342454154,FALSE
"41","ES327","Comp1503,Comp1504,Comp1505,Comp1506,Comp1507,Comp1508,Comp1509,Comp1510,Comp1511,Comp1512,Comp1513,Comp1514,Comp1515,Comp1516,Comp1517,Comp1518,Comp1519","Exp174","Study120","Platt",2014,"J Dev Orig Health Disease","mouse","ICR",0,-28,35,1,"yes","no","M",35,"D12450B","D12451","D12450B",63,3.847,20,70,10.1,0.285,0.268,0.249431633647288,19.2,71.6,4.76,20.2,34.5,45.4,0.585,0.369,0.252631578947368,24,65,3.847,20,70,10.1,0.285,0.268,0.249431633647288,19.2,71.6,40.8276470588235,16,43.2011764705882,15,14.8505882352941,16,13.5164705882353,15,0.371358823529412,16,0.3244,15,0.930588235294118,0.821058823529412,1.80218821240768,2.36788687130406,0.357474803719252,0.218416762985219,0.0167472210161778,0.0152816114025591,0.0427585560753291,0.0396313898169561,378,329,378,"raw_data","10MLard vs. 45MLard; lard-fed groups only (most common treatment)","g/day","calculations_MAME_FB_Comp1503to1536",7.20875284963071,9.1707864182638,1.42989921487701,0.845924485574284,0.066988884064711,0.0591854264653247,0.171034224301316,0.153491712748125,0.2889,0.1305,0.2814,0.1238,-1.1263,0.1496,-1.0969,0.1419,-0.7414,0.138,-0.722,0.1309,-0.6728,0.1365,-0.6552,0.1294,"Exp174_M",1,2,"Exp174_M_1_SC",42,42,0.130109356666667,0.134277226666667,0.130109356666667,0.134277226666667,4.1026402024719,4.04558136100409,-0.0398338880924194,-0.0762799508587397,0.00658137846267799,0.866540215168951,-0.0650779485282265,-0.674556543054397,0.889458475237401,0.393004879779478,-0.422768964957808,1.04315335746987,23.7327787886665,1.2828947368421,-0.837228681508395,-1.23844468794573,FALSE
"42","ES323","Comp1499","Exp170","Study118","Turdi",2013,"J Mol Cell Cardiol","mouse","FVB",0,2,42,1,"no","no","M",42,"D12451","D12451","D12450B",40,3.847,20,70,10.1,0.285,0.268,0.249431633647288,19.2,71.6,4.76,20.2,34.5,45.4,0.585,0.369,0.252631578947368,24,65,4.76,20.2,34.5,45.4,0.585,0.369,0.252631578947368,24,65,30.9,14,38.1,17,14.45,14,15.24,17,0.4676,14,0.3999,17,1.102,0.993,0.7,1.5,0.5,0.31,0.0194,0.0177,0.046,0.044,162,120,162,"Tab2","MLPHvs. MHPH; diet codes from (Turdi, Hu,Ren 2013)","kcal/day","",2.61916017074176,6.18465843842649,1.87082869338697,1.27816274394147,0.0725881533034145,0.0729789695734326,0.172116239791601,0.181416647527177,1.4643,0.1648,1.4261,0.1563,0.5026,0.1343,0.4895,0.1274,-0.9299,0.1442,-0.9056,0.1368,-0.6148,0.1363,-0.5987,0.1293,"Exp170_M",0,2,"Exp170_M_0_2",31,31,0.163054701001626,0.136033418420981,0.165316949288612,0.136432129978267,0.699934048445554,0.586578235895116,1.1250562846943,0.562269740865969,-0.791560336920269,0.866540215168951,-0.0650779485282265,-0.674556543054397,0.889458475237401,1.85477213438666,-0.375983856211228,0.767513745928859,23.7327787886665,1.2828947368421,-0.837228681508395,-1.23844468794573,TRUE
"43","ES105","Comp0498","Exp057","Study040","Page",2009,"Am J Physiol Regul Integr Comp Physiol","rat","Sprague-Dawley",0,-30,43,1,"yes","no","M",43,"D12451","D12451","D12450B",73,3.847,20,70,10.1,0.285,0.268,0.249431633647288,19.2,71.6,4.76,20.2,34.5,45.4,0.585,0.369,0.252631578947368,24,65,4.76,20.2,34.5,45.4,0.585,0.369,0.252631578947368,24,65,656,12,755,12,86.26,12,92.12,12,0.1315,12,0.122,12,0.665,0.64,9.8,11.2,2.13,2.64,0.0026,0.003,0.019,0.021,142,56,142,"Table2","Control high fat vs. HF high fat; no info on dame age","kcal/day","calculations_MAME_FB_Comp0497to0498",33.94819582835,38.7979380895428,7.37853644024342,9.14522826396367,0.00900666419935816,0.0103923048454133,0.0658179306876173,0.0727461339178928,2.7158,0.3203,2.6221,0.2986,0.7053,0.177,0.6809,0.165,-0.9769,0.1866,-0.9433,0.1739,-0.3604,0.1694,-0.348,0.1579,"Exp057_M",0,1,"Exp057_M_0_1",24,24,0.309904341875,0.169189666666667,0.322925948712121,0.16941903030303,0.384868663813485,0.266300168755396,-0.117493232944867,0.65349112539807,0.353599515585699,0.866540215168951,-0.0650779485282265,-0.674556543054397,0.889458475237401,1.85477213438666,-0.375983856211228,-0.335044700235196,23.7327787886665,1.2828947368421,-0.837228681508395,-1.23844468794573,TRUE
"44","ES279","Comp1256","Exp149","Study097","Beltrand",2012,"J Nutr Metab","rat","Wistar",0,0,42,1,"yes","no","M",42,"D12451","D12451","Teklad2018",42,3.07,24.2,57.6,18.2,0.421,0.369,0.319862424763543,18.6,50.4,4.76,20.2,34.5,45.4,0.585,0.369,0.252631578947368,24,65,4.76,20.2,34.5,45.4,0.585,0.369,0.252631578947368,24,65,391.21,8,408.09,8,52.67,8,53.696,8,0.16,8,0.154,8,0.662,0.648,17.6,17.6,10.16,10.709,0.03,0.03,0.131,0.132,64,85,64,"Fig5, Fig4","CON-S-hf vs. MHF-S-hf; saline injection groups included; SE values for RelIntake and Bodyweights were taken as the last (vidsible) SE vaues from the figures; SE for AbsIntake and RelIntake2 were calculated from these values + means","kcal/g/day","calculations_MAME_FB_Comp1255_1256",49.780317395533,49.780317395533,28.7368195874213,30.289626078907,0.0848528137423857,0.0848528137423857,0.370523953341751,0.373352380466497,0.3391,0.2536,0.3206,0.2267,0.0348,0.25,0.0329,0.2235,-0.0707,0.2502,-0.0669,0.2236,-0.0376,0.25,-0.0356,0.2235,"Exp149_M",0,1,"Exp149_M_0_1",16,16,0.25321201125,0.250039605,0.25367087,0.250045262857143,-0.843886336251586,-0.982784293089511,1.04739693984185,0.562269740865969,-0.722156709495665,-0.886023515866792,-0.0650779485282265,0.487182477425503,0.889458475237401,1.85477213438666,-0.375983856211228,0.491874134387846,55.0488599348534,-21.018675721562,1.15825187280097,-0.079864583519589,TRUE
